Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2021,Education Department,Federal,Student & Teachr Opportunities,Student Opportunities,802437.83,0,548860.54,253577.29,548860.54,0
2021,Education Department,General,Choice Programs,Achievement & Integration Aid,75975138.12,0,75975138.12,0,75975138.12,0
2021,Education Department,General,Choice Programs,Charter School Lease Aid,83515349.24,0,83515349.24,0,83515349.24,0
2021,Education Department,General,Choice Programs,Interdist Deseg Transportation,15366335.61,0,15366335.61,0,15366335.61,0
2021,Education Department,General,Choice Programs,Recovery Program,726263.98,0,726263.98,0,731072.07,4808.09
2021,Education Department,General,Community Education,Adults with Disabilities,618334.04,0,618334.04,0,618334.04,0
2021,Education Department,General,Community Education,Community Education,1453268.05,0,1453268.05,0,1485264.79,31996.74
2021,Education Department,General,Community Education,Deaf Deafblind Hard-of-Hearing,18923.4,0,18923.4,0,18923.4,0
2021,Education Department,General,Community Education,School Age Care,0,0,0,0,0,0
2021,Education Department,General,Early Childhood & Family Supp,Access to Quality Early Learning,0,0,0,0,0,0
2021,Education Department,General,Early Childhood & Family Supp,Early Childhood Family Ed,34614164.97,0,34614164.97,0,34614164.97,0
2021,Education Department,General,Early Childhood & Family Supp,Family Opportunities,2007029.59,0,2007029.59,0,2600000,592970.41
2021,Education Department,General,Early Childhood & Family Supp,Head Start,25239400.96,0,25239400.96,0,25318557.5,79156.54
2021,Education Department,General,Early Childhood & Family Supp,Health & Developmntl Screening,3607885,0,3607885,0,3607885,0
2021,Education Department,General,Early Childhood & Family Supp,Kindergarten Entry Profile-KEP,247151.05,0,247151.05,0,247151.05,0
2021,Education Department,General,Early Childhood & Family Supp,School Readiness,33683000,0,33683000,0,33683000,0
2021,Education Department,General,Education Leadership & Support,Board of School Administrators,259992.01,0,259992.01,0,259992.01,0
2021,Education Department,General,Education Leadership & Support,Education Leadership & Support,23558657.73,0,23558657.73,0,23580781.03,22123.3
2021,Education Department,General,Education Leadership & Support,Regional Centers of Excellence,1139943.17,0,1139943.17,0,1185842.19,45899.02
2021,Education Department,General,Facilities & Technology,Debt Service Equalization,25334376,0,25334376,0,25334376,0
2021,Education Department,General,Facilities & Technology,Long Term Facilities Maint Aid,105613158.08,0,105613158.08,0,105613158.08,0
2021,Education Department,General,Facilities & Technology,Special Fac & Tech Opportunities,5614494.13,0,5614494.13,0,5614494.13,0
2021,Education Department,General,Facilities & Technology,Telecommunications Access,3750000.01,0,3750000.01,0,3750000.01,0
2021,Education Department,General,General Education,General Education,7337644448.14,0,7337644448.14,0,7337644448.14,0
2021,Education Department,General,Indian Education,American Indian Ed Aid,9507586.74,0,9507586.74,0,9507586.74,0
2021,Education Department,General,Indian Education,Indian Teacher Training Progrm,843876.88,0,843876.88,0,848104.83,4227.95
2021,Education Department,General,Indian Education,Tribal Contract Schools,1315146.13,0,1315146.13,0,1315146.13,0
2021,Education Department,General,Indian Education,Tribal Early Childhood Program,68000,0,68000,0,68000,0
2021,Education Department,General,Innovation & Accountability,Alternative Compensation,88787200.1,0,88787200.1,0,88787200.1,0
2021,Education Department,General,Innovation & Accountability,Assessments,11440283,0,11440283,0,13685099.5,2244816.5
2021,Education Department,General,Innovation & Accountability,MN Principal's Academy,200000,0,200000,0,200000,0
2021,Education Department,General,Libraries,Basic Support & Fed Grants,13569999.99,0,13569999.99,0,13569999.99,0
2021,Education Department,General,Libraries,Electronic Library Minnesota,900000,0,900000,0,900000,0
2021,Education Department,General,Libraries,Multicounty Multitype,1299999.95,0,1299999.95,0,1299999.95,0
2021,Education Department,General,Libraries,Reg Library Telecommunictn Aid,2245121.28,0,2245121.28,0,2245121.28,0
2021,Education Department,General,Nutrition,Kindergarten Milk,309075.54,0,309075.54,0,309075.54,0
2021,Education Department,General,Nutrition,MN Free School Meals-Breakfast,131864.7,0,131864.7,0,131864.7,0
2021,Education Department,General,Nutrition,MN Free School Meals-Lunch,882672.53,0,882672.53,0,882672.53,0
2021,Education Department,General,Nutrition,Summer Food,7279858.85,0,7279858.85,0,7279861.05,2.2
2021,Education Department,General,Other General Education,Abatement Revenue,4781096.12,0,4781096.12,0,4781096.12,0
2021,Education Department,General,Other General Education,Career & Technical Education,3064391.18,0,3064391.18,0,3064391.18,0
2021,Education Department,General,Other General Education,Consolidation Transition,270000,0,270000,0,270000,0
2021,Education Department,General,Other General Education,Enrollment Options Transport,79735.06,0,79735.06,0,112646.8,32911.74
2021,Education Department,General,Other General Education,Nonpublic Pupil,15853551.71,0,15853551.71,0,15853551.71,0
2021,Education Department,General,Other General Education,Nonpublic Transportation,18584834.51,0,18584834.51,0,18584834.51,0
2021,Education Department,General,Other General Education,Reserves & Credits,75634180.77,0,75634180.77,0,75634180.77,0
2021,Education Department,General,Other General Education,Spec Prov For Select Districts,65000,0,65000,0,65000,0
2021,Education Department,General,Self Sufficient & Lifelong Lrn,Adult Basic Education,50517413.54,0,50517413.54,0,50517413.54,0
2021,Education Department,General,Self Sufficient & Lifelong Lrn,High School Equivalency Tests,205290,0,205290,0,205290,0
2021,Education Department,General,Special Education,Other State Sp Ed Programs,2103213.06,0,2103213.06,0,2103213.06,0
2021,Education Department,General,Special Education,Special Education - Regular,1697691750.67,0,1697691750.67,0,1697691750.67,0
2021,Education Department,General,Special Student & Teacher,Nonrecurring Grant Programs,2000185.28,0,2000185.28,0,2000185.28,0
2021,Education Department,General,Special Student & Teacher,Other Special Student Opportun,36006.71,0,36006.71,0,36006.71,0
2021,Education Department,General,Special Student & Teacher,Special Student Opportunities,550000,0,550000,0,550000,0
2021,Education Department,General,Student & Teachr Opportunities,Adv Placement/Intl Bacc,2950073,0,2950073,0,5208414.13,2258341.13
2021,Education Department,General,Student & Teachr Opportunities,Concurrent Enrollment,4000000,0,4000000,0,4000000,0
2021,Education Department,General,Student & Teachr Opportunities,Early Childhood Literacy,12438207.91,0,12438207.91,0,12438207.91,0
2021,Education Department,General,Student & Teachr Opportunities,Literacy Incentive Aid,44657203.99,0,44657203.99,0,44657203.99,0
2021,Education Department,General,Student & Teachr Opportunities,One-Time Grants,0,0,0,0,0,0
2021,Education Department,General,Student & Teachr Opportunities,Other Special Student Opportun,11328540.72,0,11328540.72,0,12400715.19,1072174.47
2021,Education Department,General,Student & Teachr Opportunities,Student Opportunities,1471416.15,0,1471416.15,0,1474635.6,3219.45
2021,Education Department,General,Student & Teachr Opportunities,Student Organizations,768000,0,768000,0,768000,0
2021,Education Department,Gift,Education Leadership & Support,Education Leadership & Support,105971.02,0,100458.43,5512.59,101958.43,1500
2021,Education Department,Maximum Effort School Loan,Education Leadership & Support,Education Leadership & Support,0,0,0,0,0,0
2021,Education Department,Miscellaneous Agency,Education Leadership & Support,Education Leadership & Support,3303,0,3303,0,3303,0
2021,Education Department,Miscellaneous Agency,Nutrition,Child & Adult Care Food Progrm,0,0,0,0,0,0
2021,Education Department,Other Misc Special Revenue,Early Childhood & Family Supp,Access to Quality Early Learning,62103299.74,0,62103299.74,0,62103299.74,0
2021,Education Department,Other Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,1786481.09,0,1631763.62,154717.47,1631834.58,70.96
2021,Education Department,Other Misc Special Revenue,Other General Education,Reserves & Credits,127466,0,127466,0,127466,0
2021,Education Department,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Education Department,Restrict Misc Special Revenue,Early Childhood & Family Supp,Access to Quality Early Learning,0,0,0,0,0,0
2021,Education Department,Restrict Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,5990099.95,0,5956266.54,33833.41,5966553.84,10287.3
2021,Education Department,Restrict Misc Special Revenue,General Education,General Education,0,0,0,0,0,0
2021,Education Department,Restrict Misc Special Revenue,Libraries,Reg Library Telecommunication,35000.07,0,35000.07,0,35000.07,0
2021,Education Department,Restrict Misc Special Revenue,Nutrition,Commodities,662163.25,0,662163.25,0,662163.25,0
2021,Education Department,Restrict Misc Special Revenue,Nutrition,USDA Foods,0,0,0,0,0,0
2021,Emergency Medical Services Bd,911 Emergency,Emergency Medical Services Bd,Emergency Medical Services Bd,682999.92,0,682999.92,0,683000,0.08
2021,Emergency Medical Services Bd,Federal,Emergency Medical Services Bd,Emergency Medical Services Bd,121625.06,0,121625.06,0,121625.06,0
2021,Emergency Medical Services Bd,General,Emergency Medical Services Bd,Emergency Medical Services Bd,3350908.72,0,3350908.72,0,3401259.72,50351
2021,Emergency Medical Services Bd,Gift,Emergency Medical Services Bd,Emergency Medical Services Bd,142.72,0,0,142.72,0,0
2021,Emergency Medical Services Bd,Other Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,0,0,0,0,0,0
2021,Emergency Medical Services Bd,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Emergency Medical Services Bd,Restrict Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,353020.38,0,353020.38,0,372357.61,19337.23
2021,Employ & Econ Development Dept,ARP-State Fiscal Recovery,Business and Community Dvpmt,Business Finance,237866.34,0,237866.34,0,237866.34,0
2021,Employ & Econ Development Dept,Ag & Econ Development Board,Business and Community Dvpmt,Business Finance,13222.15,0,4267.72,8954.43,6321.92,2054.2
2021,Employ & Econ Development Dept,Clean Water Revolving Fund,Business and Community Dvpmt,Business Finance,0,0,0,0,0,0
2021,Employ & Econ Development Dept,Coronavirus Relief Fund,Business and Community Dvpmt,Entrepreneurship & Sm Bus Dev,64453461.88,0,64453461.88,0,64453461.88,0
2021,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Business Finance,0,0,0,0,0,0
2021,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Community Finance,70789087.94,12820362.81,42761865.21,15206859.92,60358597.65,4776369.63
2021,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Entrepreneurship & Sm Bus Dev,2580583.79,281467.43,2299116.36,0,2583743.79,3160
2021,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Small Business & Innovation,4155345.35,0,1860937.44,2294407.91,1860937.44,0
2021,Employ & Econ Development Dept,Federal,CareerForce Systems,Careerforce Systems,21514078.48,26859.58,16393563.28,5093655.62,17237268.53,816845.67
2021,Employ & Econ Development Dept,Federal,Disability Determination Svcs,Disability Determination Svcs,27962959.29,0,26659622.24,1303337.05,27689746.17,1030123.93
2021,Employ & Econ Development Dept,Federal,General Support Services,General Support Services,11516289.19,0,10313378.98,1202910.21,10949365.9,635986.92
2021,Employ & Econ Development Dept,Federal,Minnesota Trade Office,Minnesota Trade Office,49211.54,0,0,49211.54,7500,7500
2021,Employ & Econ Development Dept,Federal,Services for The Blind,Services for The Blind,376601.6,0,376601.6,0,376601.6,0
2021,Employ & Econ Development Dept,Federal,State Services for the Blind,State Services for the Blind,14506144.7,0,10793376.45,3712768.25,11874984.02,1081607.57
2021,Employ & Econ Development Dept,Federal,Unemployment Insurance,Unemployment Insurance,101057143.1,0,56529740.16,44527402.94,64027170.06,7497429.9
2021,Employ & Econ Development Dept,Federal,Vocational Rehabilitation,Independent Living,1208594,0,1024810.53,183783.47,1208593.75,183783.22
2021,Employ & Econ Development Dept,Federal,Vocational Rehabilitation Svcs,Independent Living,1964068.47,0,1696938.54,267129.93,1782415.78,85477.24
2021,Employ & Econ Development Dept,Federal,Vocational Rehabilitation Svcs,Vocational Rehabilitation Svcs,68028473.49,0,45403217.34,22625256.15,55096287.42,9693070.08
2021,Employ & Econ Development Dept,Federal,Workforce Development,Adult Services,4040113.79,0,2530068.13,1510045.66,3487847.16,957779.03
2021,Employ & Econ Development Dept,Federal,Workforce Development,Youth Programs,0,0,0,0,0,0
2021,Employ & Econ Development Dept,Federal,Workforce Development Services,ETP Adult Services,68938890.87,4645.53,22682650.25,46251595.09,28072846.66,5385550.88
2021,Employ & Econ Development Dept,Federal,Workforce Development Services,ETP Youth Programs,14401055.88,0,10623101.48,3777954.4,10647035.79,23934.31
2021,Employ & Econ Development Dept,General,Broadband Dev Office,Broadband Dev Office,438404.6,0,438404.6,0,459664.81,21260.21
2021,Employ & Econ Development Dept,General,Business and Community Dvpmt,Business Development,1774990.6,0,1774990.6,0,1796718.78,21728.18
2021,Employ & Econ Development Dept,General,Business and Community Dvpmt,Business Finance,12495572.99,1275388.99,11311202.06,-91018.06,29511042.39,16924451.34
2021,Employ & Econ Development Dept,General,Business and Community Dvpmt,Community Finance,29125024.04,680043.61,28444980.43,0,30163630.34,1038606.3
2021,Employ & Econ Development Dept,General,Business and Community Dvpmt,Entrepreneurship & Sm Bus Dev,0,0,0,0,0,0
2021,Employ & Econ Development Dept,General,Business and Community Dvpmt,Job Skills Partnership,2745885.14,0,2745885.14,0,3462077.57,716192.43
