Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2023,Education Department,General,Nutrition,Kindergarten Milk,427725,0,427725,0,427725,0
2023,Education Department,General,Nutrition,MN Free School Meals-Breakfast,10054263.7,0,10054263.7,0,10054263.7,0
2023,Education Department,General,Nutrition,MN Free School Meals-Lunch,14116967.1,0,14116967.1,0,14116967.1,0
2023,Education Department,General,Nutrition,Summer Food,149779.74,0,149779.74,0,149779.74,0
2023,Education Department,General,Other General Education,Abatement Revenue,1339412.46,0,1339412.46,0,1339412.46,0
2023,Education Department,General,Other General Education,Career & Technical Education,1985918.32,0,1985918.32,0,1985918.32,0
2023,Education Department,General,Other General Education,Consolidation Transition,82740,0,82740,0,82740,0
2023,Education Department,General,Other General Education,Enrollment Options Transport,20678.7,0,20678.7,0,20678.7,0
2023,Education Department,General,Other General Education,Nonpublic Pupil,16185011.92,0,16185011.92,0,16185011.92,0
2023,Education Department,General,Other General Education,Nonpublic Transportation,21773771.24,0,21773771.24,0,21773771.24,0
2023,Education Department,General,Other General Education,Other Aid Allocations,2065000,0,2065000,0,2065000,0
2023,Education Department,General,Other General Education,Reserves & Credits,88957143.18,0,88957143.18,0,88957143.18,0
2023,Education Department,General,Self Sufficient & Lifelong Lrn,Adult Basic Education,51330615.86,0,51330615.86,0,51330615.86,0
2023,Education Department,General,Self Sufficient & Lifelong Lrn,High School Equivalency Tests,41430,0,41430,0,41430,0
2023,Education Department,General,Special Education,Other State Sp Ed Programs,2275081.74,0,2275081.74,0,2275081.74,0
2023,Education Department,General,Special Education,Special Education - Regular,1846990591.18,0,1846990591.18,0,1846990591.18,0
2023,Education Department,General,Special Student & Teacher,Nonrecurring Grant Programs,1647693.76,0,1647693.76,0,1647774.76,81
2023,Education Department,General,Student & Teachr Opportunities,Adv Placement/Intl Bacc,4208385,0,4208385,0,6704160,2495775
2023,Education Department,General,Student & Teachr Opportunities,Concurrent Enrollment,4000000,0,4000000,0,4000000,0
2023,Education Department,General,Student & Teachr Opportunities,Early Childhood Literacy,10730187.99,0,10730187.99,0,10730187.99,0
2023,Education Department,General,Student & Teachr Opportunities,Literacy Incentive Aid,45967553.44,0,45967553.44,0,45967553.44,0
2023,Education Department,General,Student & Teachr Opportunities,One-Time Grants,3898554.3,0,3898554.3,0,3997441.15,98886.85
2023,Education Department,General,Student & Teachr Opportunities,Student Opportunities,11895770.9,0,11895770.9,0,12196667.91,300897.01
2023,Education Department,General,Student & Teachr Opportunities,Student Organizations,767775,0,767775,0,768000,225
2023,Education Department,General,Student & Teachr Opportunities,Teacher Opportunities,1037978.95,0,1037978.95,0,1037978.95,0
2023,Education Department,Gift,Education Leadership & Support,Education Leadership & Support,101322.71,0,100322.71,1000,137364.21,37041.5
2023,Education Department,Maximum Effort School Loan,Education Leadership & Support,Education Leadership & Support,0,0,0,0,0,0
2023,Education Department,Miscellaneous Agency,Education Leadership & Support,Education Leadership & Support,367,0,367,0,367,0
2023,Education Department,Miscellaneous Agency,Nutrition,Child & Adult Care Food Progrm,0,0,0,0,0,0
2023,Education Department,Other Misc Special Revenue,Early Childhood & Family Supp,Access to Quality Early Learning,73509755.56,0,73509755.56,0,73509755.56,0
2023,Education Department,Other Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,1190269.67,0,1181755.36,8514.31,1183644.77,1889.41
2023,Education Department,Other Misc Special Revenue,Other General Education,Reserves & Credits,80229.97,0,80229.97,0,80229.97,0
2023,Education Department,Other Misc Special Revenue,Student & Teachr Opportunities,Teacher Opportunities,911349.97,0,911349.97,0,1014849.97,103500
2023,Education Department,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Education Department,Restrict Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,6746972.2,0,6154131.3,592840.9,6731367.31,577236.01
2023,Education Department,Restrict Misc Special Revenue,Libraries,Reg Library Telecommunication,0,0,0,0,0,0
2023,Education Department,Restrict Misc Special Revenue,Nutrition,Commodities,0,0,0,0,0,0
2023,Education Department,Restrict Misc Special Revenue,Nutrition,USDA Foods,0,0,0,0,0,0
2023,Emergency Medical Services Bd,Federal,Emergency Medical Services Bd,Emergency Medical Services Bd,140678.54,0,140678.38,0.16,140678.38,0
2023,Emergency Medical Services Bd,General,Emergency Medical Services Bd,Emergency Medical Services Bd,4392518.1,0,4392518.1,0,4468973.69,76455.59
2023,Emergency Medical Services Bd,Gift,Emergency Medical Services Bd,Emergency Medical Services Bd,0,0,0,0,0,0
2023,Emergency Medical Services Bd,Other Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,32000,0,10973.2,21026.8,17671.91,6698.71
2023,Emergency Medical Services Bd,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Emergency Medical Services Bd,Restrict Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,377303.6,0,375443.2,1860.4,428129.48,52686.28
2023,Employ & Econ Development Dept,ARP-State Fiscal Recovery,Business and Community Dvpmt,Business Development-DEED,0,0,0,0,0,0
2023,Employ & Econ Development Dept,ARP-State Fiscal Recovery,General Support Services,General Support Services,141509.93,0,141509.93,0,250000,108490.07
2023,Employ & Econ Development Dept,ARP-State Fiscal Recovery,Unemployment Insurance,Unemployment Insurance,230000000,0,230000000,0,230000000,0
2023,Employ & Econ Development Dept,Ag & Econ Development Board,Business and Community Dvpmt,Business Finance,40160.84,0,40160.84,0,42768.84,2608
2023,Employ & Econ Development Dept,Building Construction-Bonded,Business and Community Dvpmt,Community Finance,20600000,6944678.83,7746229.6,5909091.57,17543308.43,2852400
2023,Employ & Econ Development Dept,Building Construction-Bonded,Business and Community Dvpmt,Entrepreneurship & Sm Bus Dev,900000,0,0,900000,0,0
2023,Employ & Econ Development Dept,Clean Water Revolving Fund,Business and Community Dvpmt,Business Finance,18768.49,0,0,18768.49,0,0
2023,Employ & Econ Development Dept,Federal,Broadband Dev Office,Broadband Dev Office,76000000,16832969.33,49262538.95,9904491.72,67910581.49,1815073.21
2023,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Business Finance,12161444.84,0,12161444.84,0,12673953.14,512508.3
2023,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Community Finance,26421648.92,9782003.67,14532006.28,2107638.97,24330911.44,16901.49
2023,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Economic Analysis & Information,12375191.12,12605.12,10002079.43,2360506.57,10198869.58,184185.03
2023,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Entrepreneurship & Sm Bus Dev,2843172.7,109295.33,356443.54,2377433.83,465738.87,0
2023,Employ & Econ Development Dept,Federal,Business and Community Dvpmt,Small Business & Innovation,4539281.57,43036.06,4353109.51,143136,4450125.57,53980
2023,Employ & Econ Development Dept,Federal,CareerForce Systems,Careerforce Systems,25511376.44,45203.14,18051342.22,7414831.08,18489806.56,393261.2
2023,Employ & Econ Development Dept,Federal,Disability Determination Svcs,Disability Determination Svcs,34305493.05,2029.36,29703433.23,4600030.46,31949042.29,2243579.7
2023,Employ & Econ Development Dept,Federal,Minnesota Trade Office,Minnesota Trade Office,335000,0,310033.14,24966.86,311233.14,1200
2023,Employ & Econ Development Dept,Federal,Services for The Blind,Services for The Blind,19658.83,0,9658.83,10000,9658.83,0
2023,Employ & Econ Development Dept,Federal,State Services for the Blind,State Services for the Blind,17957898.52,27.22,12904507.65,5053363.65,14288632.31,1384097.44
2023,Employ & Econ Development Dept,Federal,Unemployment Insurance,Unemployment Insurance,92510770.16,0,74194888.78,18315881.38,79030507.66,4835618.88
2023,Employ & Econ Development Dept,Federal,Vocational Rehabilitation,Independent Living,812599.47,0,228906.22,583693.25,644684.31,415778.09
2023,Employ & Econ Development Dept,Federal,Vocational Rehabilitation Svcs,Independent Living,2443754.53,0,1255753.46,1188001.07,1787160.57,531407.11
2023,Employ & Econ Development Dept,Federal,Vocational Rehabilitation Svcs,Vocational Rehabilitation Svcs,72676439.56,229774.12,60337316.5,12109348.94,73823014.88,13255924.26
2023,Employ & Econ Development Dept,Federal,Workforce Development,Adult Services,1435882.17,0,602218.51,833663.66,610691.51,8473
2023,Employ & Econ Development Dept,Federal,Workforce Development Services,ETP Adult Services,78147669.53,207584.01,25207413.57,52732671.95,28724315.01,3309317.43
2023,Employ & Econ Development Dept,Federal,Workforce Development Services,ETP Youth Programs,12024203,0,10427816.37,1596386.63,10429654.22,1837.85
2023,Employ & Econ Development Dept,General,Broadband Dev Office,Broadband Dev Office,389865.51,0,389865.51,0,417307.29,27441.78
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Business Development,2250741.65,860.37,2249881.28,0,2377682.15,126940.5
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Business Finance,23788415.14,14594887.07,9193528.07,0,26439435.87,2651020.73
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Community Finance,36956386.24,1443449.55,35512936.69,0,38287841.58,1331455.34
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Economic Analysis & Information,1215630.71,291.37,1215339.34,0,1232578.41,16947.7
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Entrepreneurship & Sm Bus Dev,42450758.36,4744050.34,37706708.02,0,42450758.36,0
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Job Skills Partnership,4880561.84,917059,3963502.84,0,5333370.68,452808.84
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Launch Minnesota-Admin,2175928.31,34589.28,2141339.03,0,2294996.03,119067.72
2023,Employ & Econ Development Dept,General,Business and Community Dvpmt,Small Business & Innovation,5258439.97,454850.67,4803589.3,0,5322623.37,64183.4
2023,Employ & Econ Development Dept,General,General Support Services,General Support Services,1311470.12,0,1311470.12,0,1465096.01,153625.89
2023,Employ & Econ Development Dept,General,Minnesota Trade Office,Minnesota Trade Office,2024646.33,4257.18,2020389.15,0,2206368.23,181721.9
2023,Employ & Econ Development Dept,General,State Services for the Blind,State Services for the Blind,6697209.74,4000,6693209.74,0,6711882.01,14672.27
2023,Employ & Econ Development Dept,General,Vocational Rehabilitation Svcs,Extended Employment,12265682.88,0,12265682.88,0,13271319.17,1005636.29
2023,Employ & Econ Development Dept,General,Vocational Rehabilitation Svcs,Independent Living,2984453.36,0,2984453.36,0,3003110.8,18657.44
2023,Employ & Econ Development Dept,General,Vocational Rehabilitation Svcs,Vocational Rehabilitation Svcs,14300000,0,14300000,0,14300000,0
2023,Employ & Econ Development Dept,General,Workforce Development,Adult Services,500000,0,500000,0,500000,0
2023,Employ & Econ Development Dept,General,Workforce Development,Youth Programs,875000,0,875000,0,875000,0
2023,Employ & Econ Development Dept,General,Workforce Development Services,ETP Adult Services,3914364.88,0,3914364.88,0,4208635.07,294270.19
2023,Employ & Econ Development Dept,General,Workforce Development Services,ETP Youth Programs,1710736.15,0,1710736.15,0,1749407.57,38671.42
2023,Employ & Econ Development Dept,Gift,Business and Community Dvpmt,Business Development,40868.64,0,40868.64,0,54273.46,13404.82
2023,Employ & Econ Development Dept,Gift,State Services for the Blind,State Services for the Blind,391805.08,0,319321.53,72483.55,361620.21,42298.68
2023,Employ & Econ Development Dept,Gift,Vocational Rehabilitation Svcs,Vocational Rehabilitation Svcs,44235.29,0,0,44235.29,0,0
2023,Employ & Econ Development Dept,Other Misc Special Revenue,Broadband Dev Office,Broadband Dev Office,51336238.92,6914396.23,20199428.06,24222414.63,27543789.25,429964.96
2023,Employ & Econ Development Dept,Other Misc Special Revenue,Business and Community Dvpmt,Business Finance,8007831.24,370000,5477677.44,2160153.8,7836798.6,1989121.16
2023,Employ & Econ Development Dept,Other Misc Special Revenue,Business and Community Dvpmt,Community Finance,515725.76,0,460275.76,55450,460288.5,12.74
2023,Employ & Econ Development Dept,Other Misc Special Revenue,General Support Services,General Support Services,208387.6,0,134010.03,74377.57,176487.81,42477.78
2023,Employ & Econ Development Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Employ & Econ Development Dept,Petroleum Tank Release Cleanup,Business and Community Dvpmt,Community Finance,2970244.69,1020945.83,1949298.86,0,3859048.72,888804.03
2023,Employ & Econ Development Dept,Remediation Fund,Business and Community Dvpmt,Community Finance,1272158.68,246696.43,1025462.25,0,1914221,642062.32
2023,Employ & Econ Development Dept,Restrict Misc Special Revenue,Business and Community Dvpmt,Business Development,16460.77,0,16460.77,0,16460.77,0
2023,Employ & Econ Development Dept,Restrict Misc Special Revenue,Business and Community Dvpmt,Business Finance,408194.81,32,192417.22,215745.59,198212.48,5763.26
